subject,property,current_or_latest,start_time 
Nick_Griffin,party,British National Party,1995
Jev_Tothill,party,,
Richard_O'Donnell_(American_football),position,,
Rafik_Bouderbal,position,,
Chaudhry_Altaf_Hussain,party,National Assembly of Pakistan,1990
Humberht_of_the_Tomsaete,nationality,,
Donta_Smith,position,,
Wesley_Whitehouse,country,,
Vadim_Steklov,position,,
Michael_Bailey_(Canadian_football),position,,
Neill_S._Brown,party,,
Alex_Semenets,position,,
Choi_Won-kwon,position,,
Hector_Choquette,party,,
Henry_Manning_(politician),party,,
Ghulam_Mustafa_Jatoi,party,Before 1986,1986
Vadim_Romanov,position,,
Alexander_Winton,nationality,,
Klaus_Iohannis,party,Independent politician,2014
Peter_Fraser_(New_Zealand_politician),party,New Zealand Labour Party,1916
Mara_Carfagna,party,Forza Italia (2013),2013
Roger_Sayer,nationality,,
James_L._Kemper,country,,
Stephen_Ward_(footballer),position,,
Leslie_James_Bennett,nationality,,
Don_Jessop,party,Independent,1987
Victor_Popa,party,Alliance for European Integration,2009
Augustus_Bradford,party,Democratic Party (United States),1866
Yuliya_Alipava,nationality,,
Sadie_Frost,spouse,,
Tony_Frias,position,,
Mackenzie_Bowell,country,,
Nick_Licata_(politician),party,,
Nilton_Soares_Rodrigues,position,,
Horace_Norton,position,,
Rustam_Shelayev,position,,
Soslan_Revazov,position,,
Ricardo_Aparecido_Tavares,position,,
Joseph_Horace_Lewis,party,,
Fahda_bint_Asi_Al_Shuraim,spouse,,
Bob_Bigelow,position,,
Christine_Fernandes,spouse,,
Luca_Uccello,position,,
Paddy_Harris,position,,
Olesya_Mashina,position,,
Scott_Galloway,position,,
Joo_Min-kyu,position,,
Emanuel_Gregers,spouse,,
Ursula_Mommens,spouse,,
Plamen_Oresharski,party,Before 2016,2016
Rendy_Siregar,position,,
Lara_Comi,party,,
Llewelyn_Lloyd_(naturalist),country,,
Fung_Chi-wood,party,The Frontier (Hong Kong),2002
Abdullah_Mansour,country,,
Dmitri_Karkov,position,,
Danny_O'Connor_(footballer),position,,
Ruslan_Akhidzhak,position,,
Kwok_Kin_Pong,position,,
Montgomery_Blair,party,Republican Party (United States),1854
Pedro_Aleixo,party,National Democratic Union (Brazil),1945
Danilo_Arrieta,position,,
Dave_McKay_(baseball),position,,
Kusnul_Yuli_Kurniawan,position,,
Jim_Connors_(politician),party,,
George_Henry_Williams,party,Republican Party (United States),1864
Roh_Moo-hyun,party,,
Andrei_Krukov,country,,
Ryan_Denys,position,,
Bae_Seung-jin,position,,
Nick_Xenophon,party,Nick Xenophon's SA,2017
Gennadi_Syomin,position,,
Pat_Carney,party,,
Malachi_Martin,nationality,,
Timur_Khudyakov,position,,
Maruschka_Waldus,position,,
Oliver_Silverholt,position,,
Mark_Ochieng,position,,
Jeremy_Weate,nationality,,
Yuttana_Chaikaew,position,,
Dante_Ridgeway,position,,
Helle_Virkner,spouse,,
Antonis_Samaras,party,Political Spring,1992
Finlay_MacDonald_(musician),country,,
Dave_Marcelo,position,,
Sergei_Yevin,position,,
Ivan_Onufriyev,position,,
James_Mason,spouse,,
Isa_Markhiyev,position,,
Ken_Howard,spouse,,
Chad_Gould,position,,
Gerry_Morielli,position,,
Andreas_Chronis,position,,
Emil_Fey,party,,
Frasier_Crane,spouse,,
Christopher_Flynn,position,,
Tomos_Prys,country,,
Paul_Bunker,position,,
Joseph_Henry_Good,nationality,,
Kim_Hendren,party,Republican Party (United States),2000
Yevgeni_Smertin,position,,
Margaret_Furse,nationality,,
Stephen_Clarkson,spouse,,
Bryan_Orritt,position,,
Golgol_Mebrahtu,position,,
Mihai_Ghimpu,party,Liberal Party (Moldova),1993
Eugene_O'Neill,spouse,Carlotta Monterey,1929
Chiang_Kai-shek,spouse,,
Warner_(writer),nationality,,
Eddie_Lee_Wilkins,position,,
Burford_Sampson,party,Liberal Party of Australia,1945
Marietta_Peabody_Tree,spouse,,
Laure_Lepailleur,position,,
Sebastian_Nerz,party,Pirate Party Germany,2009
Walt_Budko,position,,
William_Sarjeant,nationality,,
Larry_Smith_(basketball),position,,
Evans_Quao,position,,
Philip_II_of_Spain,spouse,,
Anita_Frew,country,,
Rangel_Abushev,position,,
Paul_Miller_(basketball),position,,
John_Baird_(revolutionary),country,,
Ben_Aldridge_(defensive_back),position,,
Stefan_Kikov,position,,
Larry_McNeill,position,,
Ralph_Stewart_(Canadian_politician),party,,
Jair_Bolsonaro,party,,
Don_Burness,position,,
Samuel_Gardner_Wilder,nationality,,
Dan_Richey,party,Republican Party (United States),1994
Maulvi_Tamizuddin_Khan,party,Indian National Congress,1921
Gary_Naysmith,position,,
David_Hunter_(New_South_Wales_politician),party,,
Gia_Long,spouse,,
Shoni_Schimmel,position,,
Janet_Haworth,party,Welsh Conservative Party,2004
Mucklis_Haay,position,,
Jlloyd_Samuel,position,,
Cher,spouse,,
Jeroen_Lumu,position,,
William_Morgan_(cartographer),nationality,,
Walter_Riehl,party,,
Julien_Faubert,position,,
George_Hearn,spouse,,
Ilya_Ponomarev,party,,
Ivan_Schranz,position,,
Joseph_Cook,party,Nationalist,1917
Anna_Westerlund,position,,
R._M._Wanamaker,party,,
Chen_Gongbo,party,,
Ululani,spouse,,
Roger_Marbeck,nationality,,
Albert_Mundy,position,,
Jamie_Hanson,position,,
Branislaw_Tarashkyevich,nationality,,
Javed_Akhtar,spouse,,
Charlotte_de_Laval,spouse,,
Valeri_Kubasov,nationality,,
Fritz_Eikemeier,party,,
Ada_Roe,nationality,,
Mohiddin_Badsha_II,nationality,,
Jill_Craigie,spouse,,
Ricardo_Esteves,position,,
Japeth_Aguilar,position,,
Paul_Janes,position,,
Talisa_Soto,spouse,,
Maxime_Blanchard,position,,
Richard_Hawes,party,,
Fyodor_Boltunov,position,,
Shusuke_Shimada,position,,
William_Ansel_Kinney,nationality,,
Andrei_Rumyantsev,position,,
Ahmad_Ayad,position,,
Ossie_Schectman,position,,
Michael_Townley_(Australian_politician),party,Independent,1987
Richard_Lawson_(actor),spouse,,
Frederick_Theodore_Frelinghuysen,party,,
Elizabeth_Richeza_of_Poland,spouse,,
Mats_Lavander,position,,
Don_Rigters,position,,
Roberto_Baggio,position,,
Stephen_Prentice,nationality,,
Nicolai_Costenco,nationality,,
Francisco_de_Miranda,country,,
Neil_Johnson_(basketball),position,,
Plamen_Getov,position,,
Khairallah_Talfah,country,,
George_Hoadly,party,,
Humphrey_Foulkes,country,,
Greg_Mangano,position,,
Gareth_Miles,country,,
D'or_Fischer,position,,
Robert_Williams_(actor),spouse,,
Valeriu_Guma,party,Alliance for European Integration,2009
Samuel_Laing_(travel_writer),country,,
Sally_Olsen,nationality,,
Dmitri_Poddubnov,position,,
William_Foulkes,country,,
Lucinha_Lins,spouse,,
Matthew_Knight_(basketball),position,,
Sergei_Chernykh,position,,
Lapo_Pistelli,party,Democratic Party (Italy),2007
Rachel_Friend,spouse,,
P._J._Tucker,position,,
Laurence_Howard,nationality,,
Sarah_Wiltshire,position,,
Connie_Stevens,spouse,,
Vladislav_Bezborodov,position,,
Walther_Braithwaite,position,,
Stewart_Conn,country,,
Jacqui_Lambie,party,Jacqui Lambie Network,2015
Otto_Lilienthal,nationality,,
Kim_Sung-kil,position,,
Park_Sun-ju,position,,
William_Cogswell,country,,
John_Cameron_(farmer),country,,
Daniel_Alvarado,spouse,,
Ryan_de_Vreede,country,,
Burt_Sugarman,spouse,,
Ludwig_Mies_van_der_Rohe,nationality,,
Bill_Bourke,party,Australian Labor Party (Anti-Communist),1955
Alexandru_Macedonski,nationality,,
Ed_Conlin,position,,
Henry_Baldwin_Harrison,party,,
Rob_Oakeshott,party,Independent,2002
Tamatoa_Wagemann,position,,
Ekpe_Udoh,position,,
William_Henry_Bissell,party,,
Andrei_Aleksandrovich_Ovchinnikov,position,,
Mardy_Collins,position,,
Liao_Chongzhen,nationality,United States,1962
Germaine_of_Foix,spouse,,
Brooke_Burke,spouse,,
Denys_Holaydo,position,,
Didier_Pitre,position,,
Sir'Dominic_Pointer,position,,
Viktor_Yushchenko,party,Our Ukraine (political party),2005
William_de_Heytisbury,nationality,,
Ivan_Zhenus,position,,
Kyle_Hoffer,position,,
Harry_Errington,nationality,,
Elijah_Harper,party,Liberal Party of Canada,1993
Pat_Phoenix,spouse,,
Kai_Wehmeier,nationality,,
Kalyan_Banerjee_(politician),party,,
William_H._Wisener,party,,
Karl-Anthony_Towns,position,,
Balwant_Singh_Ramoowalia,party,Samajwadi Party,2015
Danleigh_Borman,position,,
Rudi_Vis,nationality,,
Billy_Patterson,position,,
Michalis_Pelekanos,position,,
Hassan_Sheikh_Mohamud,party,Before 2011,2011
Mayoralty_of_Michael_Bloomberg,party,Independent,2007
Charalambos_Andreou,position,,
Sam_Simmons_(American_football),position,,
Alain_Lambert,party,,
Carol_Espy-Wilson,spouse,,
Kealia_Ohai,position,,
Ed_Hill_(comedian),nationality,,
J._Anthony_Holmes,country,,
Natalie_Burton,position,,
Ruben_Patterson,position,,
Hisham_N._Ashkouri,nationality,,
Patrick_Sands,country,,
Darren_Millar,nationality,,
Jed_Williams,country,,
K._Muraleedharan,party,Nationalist Congress Party,2005
Othella_Harrington,position,,
Frank_Fausch,position,,
Hansi_Gnad,position,,
Abu_Nasar_Khan_Choudhury,party,All India Trinamool Congress,2015
Lester_Marshall,position,,
Alexander_Henderson_(priest),country,,
Brad_Evans,position,,
Eder_Kurti,nationality,,
Andreas_Kanonidis,position,,
Mia_Sara,spouse,,
Oscar_de_la_Renta,spouse,,
Liao_Zhongkai,nationality,Republic of China,1912
Rosemarie_DeWitt,spouse,,
Tracy_Reed_(English_actress),spouse,,
William_III_of_the_Netherlands,spouse,,
Judith_of_Flanders,spouse,,
William_W._Rice,party,,
Afonso_V_of_Portugal,spouse,,
P._Shiv_Shankar,party,Indian National Congress,2008
Francis_Escudero,party,Before 2009,2009
Moses_Kimball,party,,
Jamont_Gordon,position,,
John_Bowers_(actor),spouse,,
Sherman_Alexie,nationality,,
Milan_Basumatary,position,,
Ivan_Gazidis,nationality,,
Randy_Thornton,position,,
Waleran_the_Hunter,nationality,,
Henry_Hose,nationality,,
Tayabun_Nisha,nationality,,
Garfield_Todd,party,,
Darnell_Clash,position,,
Alec_Ormiston,position,,
HP_Swart,position,,
Jake_Robinson,position,,
Alva_Belmont,spouse,,
Iban_Iyanga,position,,
Carlos_Zavala,position,,
Caleb_Francis,position,,
Dietmar_Klinger,position,,
Xue_Yuyang,position,,
Yuri_Koroviansky,nationality,,
Lorik_Cana,position,,
Cedric_Wilson,party,UK Unionist Party,1999
Bobby_Downes_(footballer),position,,
Carbilio_Tomasino,position,,
Khas-Magomed_Gilagayev,position,,
Greta_Scacchi,nationality,,
Alessandro_Pavolini,party,Republican Fascist Party,1943
Andrew_Jackson_Hamilton,party,Republican Party (United States),1866
Santa_J._Ono,nationality,,
Thomas_Helmer,position,,
Patrick_McGuirk,position,,
Henry_C._Gooding,country,,
Don_Panciera,position,,
Blake_Pedersen,party,Progressive Conservative Association of Alberta,2014
Alfredo_Corchado,nationality,,
Macky_Sall,party,Alliance for the Republic (Senegal),2008
Cecil_Turner,position,,
Mohammad_Mohaqiq,party,People's Islamic Unity Party of Afghanistan,2006
Paul_Walker_(American_football),position,,
Ray_Novotny,position,,
Charles_North_(politician),party,Liberal Party of Australia,1945
Oleh_Tereshchenko,position,,
Jeremy_Child,spouse,,
Leon_Andreasen,position,,
George_Mealmaker,country,,
Joseph_Jacobberger,nationality,,
Rodolfo_Graziani,party,Italian Social Movement,1946
Stan_Zadel,position,,
Glenn_Hoffman,position,,
Yuri_Maslyukov,nationality,Russian,1991
Mark_Perry_(English_footballer),position,,
Bogdan_Borusewicz,party,Civic Platform,2007
Bob_Livingstone,position,,
Sidney_Edgerton,party,Republican Party (United States),1856
K._Rama_Rao,nationality,,
Elpidio_Quirino,party,,
Deborah_Kay_Davies,country,,
Attila_Solti,nationality,,
Clarence_McKerrow,position,,
Jack_Palance,spouse,,
Marian_Zeciu,position,,
Vasily_Lanovoy,spouse,,
James_McKinstry,position,,
James_Ewing_(Pennsylvania),party,,
Toine_van_Mierlo,position,,
C._Kumar_N._Patel,nationality,,
Moses_Odubajo,position,,
Lyudmila_Gureyeva,nationality,,
Stan_Davies,position,,
Karl-Eduard_von_Schnitzler,spouse,,
Arline_Judge,spouse,,
Volkan_Yaman,position,,
Tom_Paul,party,,
Ramiz_Alia,party,Socialist Party of Albania,1991
Matilda_of_Holstein,spouse,,
Andrei_Miroshnichenko,position,,
Charles_II_of_Spain,spouse,,
Martin_West_(colonial_administrator),nationality,,
Lord_Lieutenant_of_Argyll_and_Bute,country,,
Samuel_B._Maxey,country,Progressive Conservative Party of Ontario,1942
George_Handyside,nationality,,
Rosemary_Clooney,spouse,,
Chase_Simon,position,,
Peter_Nilsson,position,,
Kevin_Love,position,,
Lorenzo_Calonga,position,,
Stanley_Okoro,position,,
Anna_Astapenko,position,,
William_James_Hammell,party,,
John_Thomas_(author),country,,
Hollis_Thompson,position,,
James_Wolffe,country,,
Ryszard_Czarnecki,party,,
Karen_Demirchyan,party,People's Party of Armenia,1998
Saleem_Dabbour,nationality,,
Reginald_Southey,nationality,,
Aleksandr_Viktorenko,nationality,,
Fabienne_Humm,position,,
Ashley_Walker_(basketball),position,,
Archie_Cameron,party,Liberal Party of Australia,1944
Opan_Sat,nationality,,
Henry_T._Backus,party,,
Arnel_Cerafica,party,,
Georgy_Pashkov,nationality,,
Otto_Robert_Frisch,nationality,,
Ovidiu_Marius_Mihalache,position,,
Zhao_Jiwei,position,,
Tom_Tancredo,party,Independent,2015
Sylvia_Ashley,spouse,,
Mikhail_Semichastny,position,,
Naree_Song,nationality,,
Thomas_of_Galloway_(bastard),country,,
C._P._de_Silva,party,United National Party,1964
Frank_Lelle,position,,
Ursula_St._Barbe,nationality,,
K._Asif,spouse,,
Tony_Clement,party,,
Niell_Jordaan,position,,
Jo_Paul_Ancheri,position,,
Jim_Farmer,position,,
Daniel_Turp,party,,
Dave_Morrow,position,,
Ferenc_Wekler,party,,
Slim_Keith,spouse,,
Syama_Prasad_Mukherjee,party,,
Americus_V._Rice,country,,
Benjamin_Law_(inventor),nationality,,
Wisdom_Fofo_Agbo,position,,
Veronica_Cooper,spouse,,
Owen_Moore,spouse,,
Berengaria_of_Castile,spouse,,
Kevin_De_Serpa,position,,
Stuart_Parker_(politician),party,,
Jana_Vollmer,nationality,,
David_Davies_(Welsh_priest),country,,
John_Rankin_Rogers,party,,
Ronny_Johnsen,position,,
Helmut_Senekowitsch,position,,
Lisa_Marie_Presley,spouse,,
John_Thomas_Hackett,party,,
Meg_Shelton,nationality,,
James_Justice,country,,
Marouan_Laghnej,position,,
Vinayagamoorthy_Muralitharan,party,,
Luchino_Visconti_(died_1349),spouse,,
Kristi_Qose,position,,
Bogdan_Straton,position,,
Kushtrim_Munishi,position,,
Gyula_Lengyel,party,,
Vishrava,spouse,,
Hussein_Salem,nationality,,
Robert_Lorne_Richardson,party,Unionist Party (Canada),1917
Ali_Modu_Sheriff,party,People's Democratic Party (Nigeria),2014
Birgit_Sippel,party,,
Kevin_Pittsnogle,position,,
Ron_Barkwell,position,,
Ari_Nyman,position,,
Alejo_Santos,party,Nacionalista Party,1949
Margaret_Austin,party,,
Kathleen_Kinmont,spouse,,
Allan_Williams_(politician),party,,
Roberto_Bonet,position,,
Michalis_Lountzis,position,,
Denise_Nicholas,spouse,,
Oliver_Perry_Temple,party,,
Vladimir_Bubanja,position,,
Martin_Dimov,position,,
Sheila_Burnford,country,,
Rhys_Brydydd,country,,
Bill_Stauffer,position,,
Maria_Caterina_Brignole,spouse,,
Saw_Omma_of_Pinya,spouse,Nga Nu,1367
Igor_Bragin,position,,
Paul_Onwuanibe,nationality,,
John_Hummer,position,,
Michael_Beasley,position,,
Stig_Olin,spouse,,
Jan_Rezek,position,,
Cedric_Gibbons,spouse,,
Sigismund_III_Vasa,spouse,,
Adam_Anderson_(economist),country,,
Clarence_Weatherspoon,position,,
Evyatar_Baruchyan,position,,
Iraia_Iturregi,position,,
Christie_Elliott,position,,
Michal_Martychowiec,nationality,,
Lev_Polugaevsky,country,,
Ulrich_Surau,position,,
France-Hayhurst_family,nationality,,
Sergei_Bozhko,position,,
Sharif_Karie,nationality,,
Randy_Mann,position,,
Ricci_Greenwood,position,,
Jean_Pasqualini,nationality,,
Henry_S._Geyer,party,,
Ross_Barnes,position,,
Ryan_Watson_(footballer),position,,
Marko_Pjaca,position,,
Will_Daniels,position,,
David_Andersen,position,,
Orshawante_Bryant,position,,
Guy_Verhofstadt,party,Before 1992,1992
James_A._McKenzie,country,,
Maurice_Woodruff,nationality,,
Aslan_Pishtikov,position,,
Simon_Pepper,country,,
Yuriy_Lutsenko,party,Petro Poroshenko Bloc,2014
Mikhail_Prokhorov,party,,
Maria_Nasu,party,Alliance for European Integration,2010
Winford_Boynes,position,,
Yevgeni_Zubarev,position,,
Patrick_Weiser,position,,
John_Slezer,country,,
Mary_Gilchrist,country,,
Maksim_Danilin,position,,
Ellen_Melville,party,New Zealand Reform Party,1919
Hassanal_Bolkiah,spouse,Azrinaz Mazhar Hakim,2005
Ulysses_S._Grant,party,,
Tatyana_Sidorenko,nationality,,
Talaohu_Musafri,position,,
Giuliano_Pisapia,party,,
Jill_Daley,country,,
Zeba,spouse,,
Nina_Muradyan,nationality,,
Lily_Safra,spouse,,
Joseph_Gallagher,country,,
Muhammad_Ali_Jinnah,party,Muslim League (Pakistan),1947
Mikhail_Pimenov,position,,
Lee_Ashcroft,position,,
Jackson_Lago,party,Brazilian Democratic Movement Party,1980
Stef_Frost,position,,
W._Averell_Harriman,party,Democratic Party (United States),1928
Ivan_Vladimirovich_Bakulin,position,,
Eddie_Drummond,position,,
Salvador_Coreas_Privado,position,,
Kyle_Brodziak,position,,
Duncan_Watmore,position,,
William_Bruce_Robertson,country,,
Eiluned_Lewis,country,,
Serafim_Saca,nationality,,
Viktor_Chebrikov,nationality,,
Tinjis,spouse,,
Waldo_Colburn,party,,
Lee_Beom-seok_(prime_minister),country,,
Dennis_Hopper,spouse,,
Tom_Savage_(rugby_union),position,,
Dale_Shirkie,country,,
Arthur_Rodgers,party,Nationalist Party of Australia,1917
Ali_Salem_al_Beidh,party,,
Sansa_Stark,spouse,,
Joseph-Alfred_Dion,party,,
Ivan_Sokolov_(chess_player),country,,
Janice_Soprano,spouse,,
Stefan_Reuter,position,,
George_Ley,position,,
Empress_Matilda,spouse,Count of Anjou,1128
Tital_Sndzhoyan,position,,
Catherine_of_Aragon,spouse,Henry VIII of England,1509
Jacob_K._Javits,party,,
Masakazu_Tashiro,position,,
