Person,Property,Type,rn,rel_rate
http://dbpedia.org/resource/Randolph_D._Moss,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Kazuhiko_Nishijima,almaMater,National_university,dbot_rules,**
http://dbpedia.org/resource/Rick_Caulfield,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Rick_Caulfield,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Charles_W._Pickering,almaMater,State_university_system,dbot_rules,**
http://dbpedia.org/resource/Otis_Redding,deathPlace,City,dbot_rules,**
http://dbpedia.org/resource/Cheri_Bustos,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Carolyn_Dineen_King,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Abir_Goswami,deathPlace,Metropolis,dbot_rules,**
http://dbpedia.org/resource/Evangelina_Villegas,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Evangelina_Villegas,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Charles_Wyly,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Jeremy_Padawer,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/John_F._Kelly_(politician),almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/John_F._Kelly_(politician),almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Thomas_J._Dodd,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Idan_Ofer,occupation,Public_company,dbot_rules,**
http://dbpedia.org/resource/Mary_Wendy_Roberts,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/J._J._Jelincic,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Kofi_Annan,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Peter_Jo_Messitte,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Karl_Rove,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/William_A._Barnett,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Paul_H._Landis,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Paul_H._Landis,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Paul_H._Landis,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Todd_J._Albert,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Katharine_Krom_Merritt,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Nacer_Barazite,birthPlace,List_of_cities_in_the_Netherlands_by_province,dbot_rules,**
http://dbpedia.org/resource/Nacer_Barazite,birthPlace,List_of_municipalities_of_the_Netherlands,dbot_rules,**
http://dbpedia.org/resource/Enrico_Echiverri,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Brett_Peters,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Wagner_Moura,birthPlace,Municipalities_of_Brazil,dbot_rules,**
http://dbpedia.org/resource/Marcus_Mojigoh,birthPlace,Town,dbot_rules,**
http://dbpedia.org/resource/Knox_H._White,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Michael_D._West,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/James_Blair_(Virginia),almaMater,Ancient_university,dbot_rules,**
http://dbpedia.org/resource/Big_Bill_Broonzy,birthPlace,Unincorporated_area,dbot_rules,**
http://dbpedia.org/resource/Nels_Pierson,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Donald_Thomas_Hornstein,almaMater,Research,dbot_rules,**
http://dbpedia.org/resource/Donald_Thomas_Hornstein,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Harry_Markopolos,almaMater,Research,dbot_rules,**
http://dbpedia.org/resource/Guy_Barnett_(Australian_politician),almaMater,Independent_school,dbot_rules,**
http://dbpedia.org/resource/Guy_Barnett_(Australian_politician),almaMater,Mixed-sex_education,dbot_rules,**
http://dbpedia.org/resource/Guy_Barnett_(Australian_politician),almaMater,Day_school,dbot_rules,**
http://dbpedia.org/resource/John_Kenneth_Waddell,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Scott_W._Stucky,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Jeffrey_M._Bradshaw,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Hollis_L._Harris,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
"http://dbpedia.org/resource/Arthur_Hamilton,_Lord_Hamilton",almaMater,Ancient_university,dbot_rules,**
http://dbpedia.org/resource/Charles_D._Conover,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Paul_V._Niemeyer,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Arthur_Butz,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Alexander_D._Shimkin,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Anna_Meyer,birthPlace,City,dbot_rules,**
http://dbpedia.org/resource/John_Robert_Schrieffer,almaMater,Land-grant_university,dbot_rules,**
