subject,property,current_or_latest,start_time 
Hope_Cooke,spouse,Mike_Wallace_(historian),1983-01-01T00:00:00Z
Aneirin_Talfan_Davies,country,,
Wells_A._Hutchins,party,,
William_C._Oates,country,,
Tengku_Adnan_Tengku_Mansor,party,,
Emily_Lau,party,Democratic_Party_(Hong_Kong),2008-01-01T00:00:00Z
Otto_Frank,spouse,Elfriede_Geiringer,1953-01-01T00:00:00Z
Ivan_Ribar,party,,
Salahuddin_Ayub,party,,
Florence_Davidson,spouse,,
Lynn_Boylan,party,,
Vladimir_the_Great,spouse,Rogneda_of_Polotsk,0979-01-01T00:00:00Z
Damon_Dash,spouse,Rachel_Roy,2005-01-01T00:00:00Z
Jay_Lovestone,party,,
Margaret_Sullavan,spouse,Leland_Hayward,1936-11-15T00:00:00Z
Ingrid_Antonijevic,party,,
James_Boyd_(Australian_politician),party,,
Mihai_Moldovanu,party,,
John_Pascal,spouse,,
Vicente_Guerrero,country,,
Marthinus_Wessel_Pretorius,country,,
Metiria_Turei,party,,
Hong_Sehwa,party,,
Littleton_Groom,party,,
James_McPhie,country,,
Will_Arnett,spouse,Amy_Poehler,2003-01-01T00:00:00Z
Jonathon_W._G._Wills,country,,
Roger_Wolcott_(Massachusetts),party,,
James_Maxton,party,,
Ferdinand_Jung,party,,
Thomas_P._Mahammitt,spouse,,
Frank_Grover,party,,
Ross_Alexander,spouse,Anne_Nagel,1936-01-01T00:00:00Z
Marilu_Henner,spouse,Robert_Lieberman,1990-01-01T00:00:00Z
Jean-Pierre_Aumont,spouse,Marisa_Pavan,1956-01-01T00:00:00Z
Jacob_D._Beam,country,,
Gruffudd_ab_Adda,country,,
Don_Toth,party,,
Mirabeau_B._Lamar,party,,
Mohammad_Anwar_Anwarzai,country,,
Thomas_James_Churchill,country,,
Sarath_Fonseka,party,,
Stephen_Harper,party,,
Cyril_Townsend,party,,
Walter_Biggar_Blaikie,country,,
Rosalyn_Fairbank,country,,
John_W._Geary,party,,
Dmitry_Medvedev,party,United_Russia,2012-01-01T00:00:00Z
Andrew_Prine,spouse,Brenda_Scott,1973-01-01T00:00:00Z
Senzeni_Zokwana,party,,
Kenny_Rathband,country,,
Boyko_Borissov,party,,
Claudio_Poggi,party,,
George_Madison_Adams,country,,
Samuel_Galloway,party,,
Dugald_Malcolm,country,,
Robert_Hackett_(soldier),country,,
Patricia_Medina,spouse,Joseph_Cotten,1960-10-20T00:00:00Z
Granville_Ryrie,party,,
Felix_William_Fuentebella,party,,
Manusha_Nanayakkara,party,,
Marion_Arnott,country,,
Gennady_Zyuganov,party,,
Pierre_Mainville,party,,
Karen_Campbell,country,,
Feleknas_Uca,party,The_Left_(Germany),2007-01-01T00:00:00Z
Kristine_Hermosa,spouse,Diether_Ocampo,2004-01-01T00:00:00Z
Tamara_Desni,spouse,Raymond_Lovell,1947-01-01T00:00:00Z
Luke_Sutherland,country,,
Gayleatha_B._Brown,country,,
Bethan_James,country,,
Susan_Lawrence,party,,
Lewis_Nott,party,,
Connie_Stevens,spouse,Eddie_Fisher_(singer),1967-01-01T00:00:00Z
Thomas_Mayne_Daly,party,,
Jim_Parrott,party,,
Jules_Jammal,country,,
Lorne_Mayencourt,party,,
Agnes_Hedwig_of_Anhalt,spouse,,
List_of_Robin_Hood_(2006_TV_series)_characters,spouse,,
James_Ronald,party,,
Yevgenia_Bosch,party,,
Michael_Ho_(politician),party,,
Ann_Cryer,spouse,,
Yehuda_Lancry,country,,
Samuel_Walder,party,,
Oleksandr_Kikhtenko,country,,
Ranavalona_II,spouse,,
Larry_Pressler,party,,
Condon_Byrne,party,,
Ion_Iliescu,party,,
Jacques_Chirac,party,,
Rajaram_Chhatrapati,spouse,,
John_Du_Cameron,country,,
Edward_Corser,party,,
Doug_Lowe_(Australian_politician),party,,
Trevor_Zinck,party,,
Ernest_Brown_(British_politician),party,,
Susan_Penhaligon,spouse,Duncan_Preston,1986-01-01T00:00:00Z
Hussain_Muhammad_Ershad,country,,
Richard_Farrington,country,,
Jesse_K._Dubois,party,,
James_Stobie,country,,
Mike_Gravel,party,,
Anton_Storch,party,,
W._Douglas_Simpson,country,,
Alexander_Beliavsky,country,,
Eben_F._Stone,country,,
Lucilla,spouse,,
Sue_Walker,party,,
Che_Guevara,spouse,Aleida_March,1959-01-01T00:00:00Z
John_DiMaio,party,,
Hugh_de_Largie,party,,
Macvey_Napier,country,,
Katharine_Ross,spouse,Sam_Elliott,1984-01-01T00:00:00Z
Philip_Dimitrov,party,,
Obafemi_Awolowo,party,,
Lord_Lieutenant_of_Argyll_and_Bute,country,,
Ludowika_Jakobsson,country,,
James_Chester_Manifold,party,,
Evelyn_Fuentebella,party,,
Stephen_Bett,party,,
Morton_Shulman,party,,
Political_positions_of_Rudy_Giuliani,spouse,,
Bernie_Sanders,party,Democratic_Party_(United_States),2015-01-01T00:00:00Z
Rosanna_DeSoto,spouse,,
Sean_Penn,spouse,Robin_Wright,1996-01-01T00:00:00Z
Anson_Burlingame,party,,
Andrew_Goudie_(economist),country,,
Fong_Chan_Onn,party,,
Nancy_Guild,spouse,Ernest_H._Martin,1951-01-01T00:00:00Z
Margot_Kidder,spouse,Philippe_de_Broca,1983-01-01T00:00:00Z
Jack_Anawak,party,,
Roger_Douglas,party,,
Walter_Thom,country,,
Lau_Kong-wah,party,,
Mary_Philips,spouse,Kenneth_MacKenna,1938-08-01T00:00:00Z
Owen_Teale,spouse,Sylvestra_Le_Touzel,2001-01-01T00:00:00Z
David_Chatters,party,,
Yaroslav_Moskalenko,party,,
Clare_Boothe_Luce,spouse,Henry_Luce,1935-01-01T00:00:00Z
Edward_Millen,party,,
Ross_Perot,party,,
John_Titus_(jurist),party,,
Mustapa_Mohamed,party,,
Erich_Honecker,party,,
George_Maxwell_(Australian_politician),party,,
Seyed_Ali_Zahir_Moulana,party,,
John_J._Crittenden,party,Whig_Party_(United_States),1830-01-01T00:00:00Z
Farouk_of_Egypt,spouse,Farida_of_Egypt,1938-01-20T00:00:00Z
Patrick_Miller_of_Dalswinton,country,,
Arthur_Chesterfield-Evans,party,,
F._Marian_McNeill,country,,
Jill_Bennett_(British_actress),spouse,John_Osborne,1968-01-01T00:00:00Z
Ignazio_Silone,party,,
Douglas_Carswell,party,UK_Independence_Party,2014-08-28T00:00:00Z
Irina_Krush,country,,
Arianne_Caoili,country,,
Mihail_Silistraru,party,,
Gabrielle_Union,spouse,Dwyane_Wade,2014-01-01T00:00:00Z
Beatrice_of_Brabant,spouse,,
Mamie_Till,spouse,Louis_Till,1940-10-14T00:00:00Z
Gerard_Egan,country,,
Harlan_Page_Davidson,party,,
William_Hendricks,party,,
Rhisiart_ap_Rhys,country,,
Samuel_Atherton,party,,
David_Lloyd_George,party,,
Jean-Guy_Carignan,party,,
James_R._Lilley,country,,
Froilan_Tenorio,party,,
Luiza_Erundina,party,,
Ismail_Ibn_Sharif,spouse,,
Andreas_Lesch,country,,
Rainilaiarivony,spouse,,
Pyrrhus_of_Epirus,spouse,,
Bete_Mendes,party,,
Blanche_I_of_Navarre,spouse,,
Kashif_Shuja,country,,
Adam_Matusiewicz,party,,
Elinor_Kershaw,spouse,Thomas_H._Ince,1907-01-01T00:00:00Z
Cornelius_Gilliam,country,,
Luigi_de_Magistris_(politician),party,,
Rula_Lenska,spouse,Dennis_Waterman,1987-01-01T00:00:00Z
Aileen_de_Graaf,country,,
S._M._Shrinagesh,country,,
Anton_Rop,party,,
Henry_Stanbery,party,,
Hiram_Johnson,party,,
Peter_Breen_(Australian_politician),party,,
Nikolay_Burenin,party,,
Thomas_of_Bosnia,spouse,,
Elena_Brioukhovets,country,,
Melikset_Khachiyan,country,,
John_Nunziata,party,,
Charles_Augustus_Carlow,country,,
Igor_Corman,party,,
Tex_McCrary,spouse,,
Jill_Talley,spouse,Tom_Kenny,1995-01-01T00:00:00Z
Chris_Evans_(presenter),spouse,Billie_Piper,2001-01-01T00:00:00Z
Leonid_Gerzhoy,country,,
George_Wadsworth_(diplomat),country,,
Adrienne_Corri,spouse,Daniel_Massey_(actor),1961-01-01T00:00:00Z
Daniel_Pope_Cook,party,,
Richard_Lawson_(actor),spouse,Tina_Knowles,2015-01-01T00:00:00Z
George_Lemuel_Woods,party,,
Dasrath_Tirkey,party,,
Serzh_Sargsyan,party,,
David_Sellar,country,,
Lauren_Shuler_Donner,spouse,Richard_Donner,1985-01-01T00:00:00Z
J._B._M._Hertzog,party,,
Alaungsithu,spouse,,
Lara_Stock,country,,
Lori_Loughlin,spouse,Michael_R._Burns,1989-01-01T00:00:00Z
Leopold_III_of_Belgium,spouse,,
Nieves_Mathews,country,,
Fred_Karger,party,,
Gemma_Teller_Morrow,spouse,,
Louis_Giscard_d'Estaing,party,,
Igor_Vladimirov,spouse,Zinaida_Sharko,1953-01-01T00:00:00Z
Leon_Trotsky,party,Communist_Party_of_the_Soviet_Union,1917-01-01T00:00:00Z
Llewellyn_Atkinson,party,,
Moshe_Dayan,party,Israeli_Labor_Party,1969-01-01T00:00:00Z
Gordon_Jackett,party,,
Frank_Lennard,party,,
Luigi_Longo,party,,
Jens_Jensen_(politician),party,,
Viacheslav_Tkachenko,country,,
Alun_Williams,country,,
John_C._Smith_(politician),country,,
Rao_Sikandar_Iqbal,party,,
William_Keighley,spouse,Genevieve_Tobin,1938-01-01T00:00:00Z
Fabien_Roy,party,,
Stanislaw_Tillich,party,,
Philip_Hone,party,,
George_XII_of_Georgia,spouse,,
Joan_MacAlpine-Stiles,party,,
Lili_Damita,spouse,Errol_Flynn,1935-01-01T00:00:00Z
Pablo_Picasso,spouse,Jacqueline_Roque,1961-01-01T00:00:00Z
Patrick_Macnee,spouse,Katherine_Woodville_(actress),1965-01-01T00:00:00Z
Anatoly_Lunacharsky,country,,
Ingeborg_Steinholt,party,,
Daniel_Sheldon_Norton,party,,
R._Balakrishna_Pillai,party,,
Rolf_Henne,party,,
Herbert_Kyle,party,,
Claude_Patry,party,,
Gemini_Ganesan,spouse,Savitri_(actress),1954-01-01T00:00:00Z
James_Dorward,country,,
Vadim_Cojocaru,party,,
Henry_Ephron,spouse,June_Gale,1978-01-01T00:00:00Z
William_Fithian,party,,
John_Thomson_(Australian_politician),party,,
Vishrava,spouse,,
Marion_Bernstein,country,,
Rhea_Pillai,spouse,Sanjay_Dutt,1998-01-01T00:00:00Z
Blair_Waldorf,spouse,,
James_Wilson_McKay,country,,
Zhang_Binglin,party,,
Llywarch_Llaety,country,,
Mario_Taracena,party,,
Montfort_Tadier,party,Reform_Jersey,2014-01-01T00:00:00Z
Elizabeth_Wolley,spouse,"Thomas_Egerton,_1st_Viscount_Brackley",1597-10-01T00:00:00Z
Owain_ap_Llywelyn_ab_y_Moel,country,,
Saleh_Yousefi,party,,
Xavier-Luc_Duval,party,,
Henry_Shaw_Briggs,country,,
Ogden_R._Reid,party,,
Jonas_Cortes,party,,
William_the_Silent,spouse,,
Ingram_de_Umfraville,country,,
Mick_Davis_(director),country,,
Naratheinkha,spouse,,
Raymond_Lovell,spouse,Tamara_Desni,1947-01-01T00:00:00Z
Hermione_Hannen,spouse,Anthony_Quayle,1934-01-01T00:00:00Z
Wee_Choo_Keong,party,,
Eduardo_Jorge,party,,
Alexandre_del_Valle,party,Union_for_a_Popular_Movement,2002-01-01T00:00:00Z
John_Gray_(Australian_politician),party,,
Daria_Timoshenko,country,,
Gwilym_Edwards,country,,
Sidney_Sonnino,party,,
Claudia_de'_Medici,spouse,,
Edward_G._Wilbor,party,,
Peter_Law,party,,
Carroll_Dunham,spouse,,
Ferdinand_I_of_Naples,spouse,,
Henry_Erskine_Hill,country,,
Christopher_Beazley,party,,
William_R._Wilkerson,spouse,Tichi_Wilkerson_Kassel,1951-01-01T00:00:00Z
Ian_McShane,spouse,Suzan_Farmer,1965-01-01T00:00:00Z
George_Washington_Julian,party,,
Michael_Schumann,party,,
Craig_Mackinlay,party,Conservative_Party_(UK),2015-07-01T00:00:00Z
Konstancja_Potocka,spouse,,
Sergey_Sobyanin,party,United_Russia,2002-01-01T00:00:00Z
Harrison_Bagwell,party,,
Carlyle_Begay,party,,
Lynn_Povich,spouse,Jeffrey_Young,1979-01-01T00:00:00Z
Kim_Gangte,party,,
Herbert_Payne,party,,
Alexa_Vega,spouse,Sean_Covel,2008-01-01T00:00:00Z
Tom_Mulcair,party,,
Thomas_William_Humes,party,,
George_C._McGhee,country,,
William_G._Bradford,country,,
Hugh_Lawson_White,party,,
Helvis_of_Ibelin,spouse,,
Pauline_Bonaparte,spouse,,
Charles_I_of_Naples,spouse,,
Emperor_Xuan_of_Han,spouse,,
John_Hearne_(composer),country,,
Debi_Edward,country,,
Nino_Gurieli,country,,
Bill_Veitch,party,,
Joseph_Gallagher,country,,
Neil_Blaney,party,,
Madeleine_Astor,spouse,Enzo_Fiermonte,1933-01-01T00:00:00Z
Janice_Rule,spouse,Ben_Gazzara,1961-01-01T00:00:00Z
Rudolf_I_of_Germany,spouse,,
Annie_MacPherson,country,,
Pusapati_Vijayarama_Gajapati_Raju,party,,
William_Duguid_Geddes,country,,
Alun_Richards,country,,
Elard_von_Oldenburg-Januschau,party,,
Ernest_Perley,party,,
Reginald_Cheyne,country,,
Isaac_H._Edgett,country,,
Greer_Garson,spouse,Buddy_Fogelson,1949-01-01T00:00:00Z
Teresa_Gambaro,party,,
Paul_Holmes_(politician),party,,
Viktor_Zubkov,party,,
Oleg_Vasiliev_(figure_skater),country,,
Jean-Louis_Trintignant,spouse,Stéphane_Audran,1954-01-01T00:00:00Z
Rip_Torn,spouse,Amy_Wright,1989-01-01T00:00:00Z
Margaery_Tyrell,spouse,,
J._S._Woodsworth,party,Co-operative_Commonwealth_Federation,1932-01-01T00:00:00Z
Dan_Humphrey,spouse,,
Harry_Lawson,party,,
John_Solomon_(Canadian_politician),party,,
Grete_Mosheim,spouse,Howard_Gould,1937-01-01T00:00:00Z
Katerina_Rohonyan,country,,
Cornelius_Vanderbilt_Whitney,spouse,Marylou_Whitney,1958-01-01T00:00:00Z
Doe_Avedon,spouse,Don_Siegel,1957-01-01T00:00:00Z
James_Cameron_Mackenzie,country,,
Mohamed_Ag_Najem,country,,
Ambrose_Bebb,country,,
Lucius_Fairchild,party,,
Garret_D._Wall,party,,
John_Challis,spouse,Sabina_Franklyn,1983-01-01T00:00:00Z
Rick_Lazio,party,,
James_C._Conkling,party,,
Anna_Finocchiaro,party,,
Josip_Boljkovac,party,,
Carol_Schwartz,party,,
William_F._Turner,party,,
John_Singleton_(Australian_entrepreneur),spouse,Belinda_Green,1982-08-01T00:00:00Z
Susan_Newell,country,,
Frank_Steunenberg,party,,
Leonid_Kuchma,party,,
James_Myers_(politician),party,,
Constance_Bennett,spouse,Gilbert_Roland,1941-01-01T00:00:00Z
Lorraine_Davidson,country,,
Bob_Gorman,party,,
Giulio_Tremonti,party,,
Shannon_Stubbs,party,,
Emperor_Xiaowen_of_Northern_Wei,spouse,,
Emperor_Wu_of_Han,spouse,,
Leif_Erickson_(actor),spouse,Margaret_Hayes,1942-06-12T00:00:00Z
Elizabeth_Ashley,spouse,George_Peppard,1966-04-17T00:00:00Z
Paul_Wolfowitz,party,,
Maria_Ribeiro,spouse,Caio_Blat,2007-01-01T00:00:00Z
Diane_Cilento,spouse,Anthony_Shaffer_(writer),1985-01-01T00:00:00Z
Tiara_Jacquelina,spouse,Hani_Mohsin,1993-01-01T00:00:00Z
Kay_Walsh,spouse,Elliott_Jaques,1949-01-01T00:00:00Z
Andrew_Fountaine,party,,
Lloyd_Stinson,party,,
Amir_Abdullah_Khan_Niazi,country,,
Alexander_Fraser_(Australian_politician),party,,
Benjamin_Lincoln,country,,
Lewys_Dwnn,country,,
Ivan_III_of_Russia,spouse,,
Eloy_Inos,party,,
Gordon_Chree,country,,
Roger_Williams_(British_politician),party,,
Myauk_Pyinthe_(Kunhsaw),spouse,,
Sergei_Sychyov,country,,
Zora_Kerova,spouse,Petr_Hapka,1981-01-01T00:00:00Z
Stephen_Royce,party,,
Linus_B._Comins,party,,
Andrew_Lansley,party,,
Harwinder_Kalyan,party,,
Louis_XIV_of_France,spouse,Maria_Theresa_of_Spain,1660-06-09T00:00:00Z
Thomas_E._Bramlette,party,,
Hassanal_Bolkiah,spouse,,
Ronald_Perelman,spouse,Ellen_Barkin,2000-01-01T00:00:00Z
Benjamin_Harrison,spouse,Mary_Dimmick_Harrison,1896-04-06T00:00:00Z
Ralph_Borghard,country,,
Hywel_Swrdwal,country,,
William_Heiskell,party,,
Gregory_Burke,country,,
Billy_Rose,spouse,Eleanor_Holm,1939-01-01T00:00:00Z
William_Dawson_(diplomat),country,,
Julia_Reid,party,UK_Independence_Party,1981-01-01T00:00:00Z
Gilbert_Gerard_(theological_writer),country,,
Mujahid_Yusof_Rawa,party,,
Mon_Ilagan,party,,
William_Ogilvie_(Ardglass),country,,
Robert_Arbuthnot_(auditor),country,,
King_Hazen,party,,
Macduff_of_Fife,country,,
William_Thom_(poet),country,,
Kenneth_Cranham,spouse,Diana_Quick,1974-01-01T00:00:00Z
Gwion_Hallam,country,,
Bart_De_Wever,party,,
Ryan_Reynolds,spouse,Blake_Lively,2012-01-01T00:00:00Z
Samuel_Pethebridge,country,,
Cecil_Mamiit,country,,
Nathaniel_Silsbee,party,,
Jack_Lemmon,spouse,Felicia_Farr,1962-01-01T00:00:00Z
Michael_Hayes_(politician),party,,
Giuseppe_Tatarella,party,,
Bill_Henrickson,spouse,,
Qiyu_Zhou,country,,
Biagio_Pace,party,,
Randolph_Collier,party,,
Andrey_Golubev,country,,
Rita_Bennett,spouse,,
Christian_Troy,spouse,,
Edward_James_Olmos,spouse,Lymari_Nadal,2002-01-01T00:00:00Z
Luke_'Ming'_Flanagan,party,,
Aud_Egede-Nissen,spouse,,
Ambrose_Burnside,country,,
Ralph_Stewart-Wilson,country,,
Corinne_Narassiguin,party,,
Eliphalet_Trask,party,,
Judi_Tyabji,party,,
Francis_Gillette,party,,
Piotr_Ikonowicz,party,,
Richard_M._Edwards,party,,
Terry_O'Neill_(photographer),spouse,Faye_Dunaway,1983-01-01T00:00:00Z
Robert_Ochterlony,country,,
Allah-Yar_Saleh,country,,
Derek_Aikman,party,,
Sylvia_Sidney,spouse,Luther_Adler,1938-01-01T00:00:00Z
James_Brown_Clay,party,,
Line_Haddad,country,,
Joan_Blackman,spouse,Rockne_Tarkington,1968-01-01T00:00:00Z
Zhang_Bojun,party,,
Ahmed_Hassan_al-Bakr,party,,
Hans_Furler,party,,
Joop_Glimmerveen,party,,
Jeffrey_Kitingan,party,,
Livilla,spouse,,
Ali_Salem_al_Beidh,party,,
Adam_Struzik,party,,
Natasha_Griggs,party,,
Hubert_Pierlot,party,,
Marion_Boyd_(mistress),country,,
Pamela_Green,spouse,,
Robert_Libman,party,,
Judith_of_Swabia,spouse,,
Al_Horning,party,,
Ajoy_Mukherjee,party,,
Manuel_Montt,party,,
Rich_Pahls,party,,
Paul_Merton,spouse,Caroline_Quentin,1990-01-01T00:00:00Z
Eric_II_of_Norway,spouse,,
John_Firth_(folklorist),country,,
Hans-Christoph_Seebohm,party,,
Sonny_Bono,spouse,Mary_Bono,1986-02-01T00:00:00Z
Georgios_Bakos,country,,
Stanley_Tuemler_Escudero,country,,
John_McCallister,party,,
Yasser_Abed_Rabbo,party,,
David_Heron_(statistician),country,,
Andrzej_Duda,party,,
Gustav_Sobottka,party,,
Peter_Dutton,party,,
Daniel_Littlefield,party,,
Jorge_Obeid,party,,
Marie_Victoire_de_Noailles,spouse,,
Balie_Peyton,party,,
Magda_Goebbels,spouse,Joseph_Goebbels,1931-12-19T00:00:00Z
Frederick_Goldie,country,,
Albert_A._Bliss,party,,
Tito_Sotto,party,,
Addison_Randall,spouse,Barbara_Bennett,1941-01-01T00:00:00Z
George_Carlyle_Marler,party,,
Virginia_Cherrill,spouse,Cary_Grant,1934-01-01T00:00:00Z
Luiz_Carlos_Alborghetti,party,,
Adele_Astaire,spouse,Kingman_Douglass,1947-01-01T00:00:00Z
Piet_van_der_Sanden,party,,
Martine_Carol,spouse,Christian-Jaque,1954-07-15T00:00:00Z
Peter_Hulme-Cross,party,,
Joe_Abbott_(Australian_politician),country,,
Ann_Dvorak,spouse,Leslie_Fenton,1932-01-01T00:00:00Z
Arthur_Wheatley,country,,
George_Jessel_(actor),spouse,Lois_Andrews,1940-01-01T00:00:00Z
Frances_Ford_Seymour,spouse,Henry_Fonda,1936-09-16T00:00:00Z
Leon_Trotsky,spouse,,
Shaun_Wright,party,,
Bodo_Bockenauer,country,,
Ibrahim_Mahlab,party,,
Theodorus_Bailey_(politician),party,,
Wilfred_de_Souza,party,,
Robert_Z._Leonard,spouse,Gertrude_Olmstead,1926-01-01T00:00:00Z
Mauli_Chandra_Sharma,party,,
Hew_Dalrymple_(advocate),country,,
Bill_Shorten,spouse,,
Tingting_Cojuangco,party,,
Jamie_Fair,party,,
Mark_Partridge,party,,
Joseph_Tarka,party,,
John_Branch,party,,
Alexandr_Levintsov,country,,
Richard_Oldham_(priest),country,,
Elia_Kazan,spouse,Frances_Kazan,1982-01-01T00:00:00Z
Michelle_Thomson,party,Scottish_National_Party,1981-01-01T00:00:00Z
Frederick_Holder,party,,
John_Walker_(grocer),country,,
Rolf_Henrich,party,,
Zoe_Bettison,party,,
Richie_Robb,party,,
Otto_Strasser,party,,
Emperor_Gaozong_of_Tang,spouse,,
Mallika_Srinivasan,spouse,,
William_E._Smith,party,,
Terence_Todman,country,,
Kazi_Lhendup_Dorjee,party,,
Tso_Wong_Man-yin,party,,
Ralph_Recto,party,,
Neil_Francis_Hawkins,party,,
Thomas_Macdonald-Paterson,party,,
Agnes_Dunbar_(mistress),country,,
John_A._Lawless,party,,
Shahnaz_Pahlavi,spouse,,
George_I_of_Georgia,spouse,,
Christian_Mahler,party,,
James_T._Austin,party,,
Mitch_Glazer,spouse,Kelly_Lynch,1992-01-01T00:00:00Z
Felix_Grundy,party,,
Avtar_Singh_Bhadana,party,,
William_L._Dawson_(politician),party,,
Robert_Wauch,country,,
Talia_Balsam,spouse,John_Slattery,1998-01-01T00:00:00Z
Ron_Leibman,spouse,Jessica_Walter,1983-01-01T00:00:00Z
Derek_Beackon,party,,
Lorna_Patterson,spouse,Robert_Ginty,1983-01-01T00:00:00Z
John_Ritter,spouse,Amy_Yasbeck,1999-09-18T00:00:00Z
Rifat_Shaykhutdinov,party,,
Moray_Hunter,country,,
Hatice_Halime_Hatun,spouse,,
Chris_Koster,party,,
Ian_Peters,party,,
Julia_Drusilla,spouse,,
Igor_Zaitsev,country,,
Edward_Hughes_(poet),country,,
Dmytro_Dmytrenko,country,,
Dirk_Stikker,party,,
Pierre_Kaan,party,,
Ben_Davidson_(politician),party,,
Andrew_Macdonald_(producer),country,,
Mozez_Praiz,country,,
Yan_Xishan,party,,
Christopher_W.S._Ross,country,,
Khumbo_Kachali,party,,
Fleur_Agema,party,,
Peter_Hintze,party,,
Samuel_Schmid,party,,
Luis_Guinot,country,,
Allen_Trimble,party,,
James_Cruze,spouse,Betty_Compson,1925-01-01T00:00:00Z
Emory_Folmar,party,,
Kim_Kardashian,spouse,Kanye_West,2014-05-24T00:00:00Z
Andor_Jaross,party,,
Sergei_Sakhnovski,country,,
Julie_Opp,spouse,,
William_Shand,country,,
Lucien_Moraud,party,,
Mary_McAleese,party,,
Elizabeth_Richeza_of_Poland,spouse,,
Joseph_Clarke_(politician),party,,
Jill_Townsend,spouse,Nicol_Williamson,1971-01-01T00:00:00Z
John_Adair_(surveyor),country,,
John_Maddison,country,,
Walther_Neye,party,,
Herod_the_Great,spouse,,
Carlo_Giovanardi,party,New_Centre-Right,2013-11-16T00:00:00Z
Robert_Mosbacher,spouse,Mica_Mosbacher,2000-01-01T00:00:00Z
Mariusz_Maszkiewicz,country,,
Adrian_Scott,spouse,Anne_Shirley_(actress),1945-01-01T00:00:00Z
Buddy_Cianci,party,,
Sefnyn,country,,
Gillian_Galbraith,country,,
Columbus_Delano,party,,
William_T._Minor,party,,
Genrikh_Kasparyan,country,,
David_McAllister,party,,
Bram_van_Ojik,party,,
Victoria_Maksyuta,country,,
Tan_Tee_Beng,party,,
Shirley_McLoughlin,party,,
Lois_Andrews,spouse,Steve_Brodie_(actor),1946-01-01T00:00:00Z
John_Sinclair_(Lord_Lieutenant_of_Caithness),country,,
Song_Jiaoren,party,,
Tony_Garza,country,,
Mike_Cheokas,party,,
Daniel_Streich,party,,
Harriet_Elam-Thomas,country,,
Joy_Smith,party,,
Agnes_Borrowman,country,,
Keith_Larsen,spouse,Vera_Miles,1960-01-01T00:00:00Z
Gertrude_of_Saxony,spouse,,
William_Ambrose_(Emrys),country,,
Lon_Nol,country,,
Chlothar_I,spouse,,
Keiko_Awaji,spouse,Yorozuya_Kinnosuke,1966-01-01T00:00:00Z
Michael_Wilding_(actor),spouse,Margaret_Leighton,1964-01-01T00:00:00Z
David_Lloyd_George,spouse,"Frances_Lloyd_George,_Countess_Lloyd-George_of_Dwyfor",1943-10-23T00:00:00Z
Angelino_Alfano,party,Christian_Democracy_(Italy),t597271644
Philip_Sainton,country,,
Alexander_MacInnes,country,,
John_Howe_(bishop),country,,
Jinkee_Pacquiao,party,,
Marilyn_Monroe,spouse,Arthur_Miller,1956-06-29T00:00:00Z
Thomas_Toughill,country,,
Rodrigue_Bourdages,party,,
Rodney_French,party,,
Colin_Campbell_im_Thurn,country,,
Fred_Stanley_(politician),party,,
John_Wilson_(Scottish_politician),party,Scottish_Green_Party,2014-12-01T00:00:00Z
Robert_Thom_(priest),country,,
Liliana_Negre_de_Alonso,party,,
Frank_Arthur_Calder,party,,
Peter_MacKay,party,,
John_Quick_(politician),party,,
Alexander_Martin,country,,
W._T._Cosgrave,party,,
Jesse_Monroe_Knowles,party,,
Louis_Till,spouse,Mamie_Till,1940-10-14T00:00:00Z
Henry_A._Wallace,party,,
Jaspreet_Singh,country,,
Robert_Cooper_Grier,party,,
William_Webster_(Australian_politician),party,,
Hiew_King_Cheu,party,,
Sami_ul_Haq,party,,
Marie_Christine_Felizitas_of_Leiningen-Dagsburg-Falkenburg-Heidesheim,spouse,,
Mary_Costa,spouse,Frank_Tashlin,1953-01-01T00:00:00Z
Austin_Chapman,party,,
Larry_Forgy,party,,
Benno_Martin,country,,
Vasil_Radoslavov,party,,
Bill_Simpson_(actor),spouse,Tracy_Reed_(English_actress),1974-01-01T00:00:00Z
Jessica_Jackley,spouse,,
Kodandera_Subayya_Thimayya,country,,
Janet_Lee,country,,
Harriet_Miers,party,,
Douglas_Cameron_(bishop),country,,
Arnold_Leese,party,,
George_Wishart_(bishop),country,,
Francis_Babbitt,country,,
Luke_P._Blackburn,party,,
Richard_Baker_(U.S._politician),party,,
Panfilo_Lacson,party,,
Madan_Mitra,party,,
Trina_Gulliver,country,,
Arie_Slob,party,,
Lenora_Fulani,party,,
Stella_Jantuan,party,,
Elston_Cardiff,party,,
Marie_Louise_Gonzaga,spouse,,
Joseph_Needham,spouse,Lu_Gwei-djen,1989-01-01T00:00:00Z
John_Pybus,party,,
Owen_Jones_(antiquary),country,,
Norrie_MacLaren,country,,
Ben_Westlund,party,,
Barbara_Bennett,spouse,Addison_Randall,1941-01-01T00:00:00Z
Alex_Smith_(politician),country,,
Sidney_Luft,spouse,Camille_Keaton,1993-01-01T00:00:00Z
Aleksei_Kulashko,country,,
Timothy_Harris,party,,
James_Stansfeld,party,,
Teresa_Heinz,spouse,John_Kerry,1995-01-01T00:00:00Z
Maximilian_Schell,spouse,Natalya_Andrejchenko,1985-01-01T00:00:00Z
Giuseppe_Zanardelli,party,,
Ren_Kainan,party,,
Edward_Lunn_Young,party,,
Rowley_James,party,,
Manasseh_Cutler_(representative),country,,
Rose_Frisch,spouse,,
Manuel_Tinio,party,,
