Person,Property,Type,rn,rel_rate
http://dbpedia.org/resource/Seomyeon_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Peach_Bottom_Nuclear_Generating_Station,owner,Public_company,dbot_rules,**
http://dbpedia.org/resource/Simplício_Hydroelectric_Complex,location,States_of_Brazil,dbot_rules,**
http://dbpedia.org/resource/Zhongxiao_Xinsheng_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/South_Shore_Line,location,City,dbot_rules,**
http://dbpedia.org/resource/Vanderkloof_Dam,location,Provinces_of_South_Africa,dbot_rules,**
http://dbpedia.org/resource/Hikawadai_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Itá_Hydroelectric_Power_Plant,location,States_of_Brazil,dbot_rules,**
http://dbpedia.org/resource/Gyeongju_Station,servingRailwayLine,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/Gyeongju_Station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Metz–Luxembourg_railway,owner,State-owned_enterprise,dbot_rules,**
http://dbpedia.org/resource/Miyanojin_Station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Mystic_Valley_Parkway,location,City,dbot_rules,**
http://dbpedia.org/resource/Santa_Fe_Western_Railway,location,Provinces_of_Argentina,dbot_rules,**
http://dbpedia.org/resource/Nørreport_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Ancona_railway_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Toyooka_Station_(Hyōgo),servingRailwayLine,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/Myrtle_Beach_Mall,owner,Public_company,dbot_rules,**
http://dbpedia.org/resource/Sorlie_Memorial_Bridge,location,City,dbot_rules,**
http://dbpedia.org/resource/Bologna_Centrale_railway_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Monza_railway_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Ugo-Honjō_Station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Daikokuchō_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Upper_Bay_Bridge,locatedInArea,City_(New_Jersey),dbot_rules,**
http://dbpedia.org/resource/Nishi-Nagahori_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Colonial_Brookwood_Village,location,City,dbot_rules,**
http://dbpedia.org/resource/München_Hauptbahnhof,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/München_Hauptbahnhof,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Diversey_Parkway_(Chicago),location,City,dbot_rules,**
