Property,Type,Ratio,support
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/FormerIndianCapitalCities,1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/PlannedCommunities,1.0,1.0
http://dbpedia.org/ontology/servingRailwayLine,http://dbpedia.org/class/yago/RailwayLinesOpenedIn1861,1.0,1.0
http://dbpedia.org/ontology/crosses,http://dbpedia.org/class/yago/DelawareRailroads,1.0,1.0
http://dbpedia.org/ontology/location,"http://dbpedia.org/class/yago/StreetsInBirmingham,WestMidlands",1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/Ukrainian-speakingCountriesAndTerritories,1.0,4.0
http://dbpedia.org/ontology/type,http://dbpedia.org/class/yago/StandardGaugeRailwaysInCuba,1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/CitiesInLouisiana,0.6666666666666666,3.0
http://dbpedia.org/ontology/type,http://dbpedia.org/class/yago/SuspensionBridges,1.0,2.0
http://dbpedia.org/ontology/servingRailwayLine,http://dbpedia.org/class/yago/StandardGaugeRailwaysInTurkey,0.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/PopulatedPlacesEstablishedIn1705,1.0,2.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/PopulatedCoastalPlacesInPortugal,1.0,3.0
http://dbpedia.org/ontology/routeEnd,http://dbpedia.org/class/yago/RailwayStationsInWandsworth,1.0,1.0
http://dbpedia.org/ontology/routeEnd,http://dbpedia.org/class/yago/RailwayStationsServedByFirstCapitalConnect,1.0,1.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/PopulatedPlacesEstablishedIn1701,1.0,1.0
